fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
cf-505,Bangalore,0,1,1,0.0,London,False,0.0
cf-5055,Islam,1,1,1,1.0,Islam,False,1.0
cf-5059,Islam,4,1,1,1.0,Islam,False,0.0
cf-5063,Victoria,2,1,1,0.0,Antarctica,False,0.0
cf-5068,Apple,3,1,1,1.0,Apple,False,0.0
cf-5069,Serbian,0,1,1,0.0,Russian,False,1.0
cf-5072,Manhattan,1,1,1,0.0,Philadelphia,False,0.0
cf-5074,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-5082,Google,0,1,1,0.0,Apple,False,0.0
cf-5090,Athens,3,1,1,0.0,French,False,0.0
cf-5094,Oregon,1,1,1,0.0,California,False,0.0
cf-5098,Japan,2,1,1,1.0,Japan,False,0.0
cf-5099,Dresden,3,1,1,0.0,Munich,False,0.0
cf-51,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-5102,Berlin,2,1,1,0.0,Boston,False,0.0
cf-5114,Russia,1,1,1,0.0,Antarctica,False,0.0
cf-5116,Asia,4,1,1,1.0,Asia,False,1.0
cf-5119,actor,1,1,1,1.0,actor,False,0.0
cf-5123,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-5129,London,1,1,1,1.0,London,False,0.0
cf-5138,Spanish,2,1,1,1.0,Spanish,False,0.0
cf-5143,Microsoft,2,1,1,0.0,Nintendo,False,0.0
cf-5156,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-5158,Munich,1,1,1,0.0,Vienna,False,0.0
cf-5163,Microsoft,3,1,1,1.0,Microsoft,False,1.0
cf-517,Apple,3,1,1,1.0,Apple,False,0.0
cf-5188,Russia,4,1,1,0.0,Japan,False,1.0
cf-5189,Adobe,2,1,1,1.0,Adobe,False,1.0
cf-5191,Florence,2,1,1,0.0,Venice,False,1.0
cf-52,French,3,1,1,1.0,French,False,0.0
cf-520,French,1,1,1,0.0,English,False,0.0
cf-5202,Intel,0,1,1,1.0,Intel,False,1.0
cf-5205,Apple,2,1,1,0.0,Microsoft,False,0.0
cf-5207,IBM,0,1,1,1.0,IBM,False,1.0
cf-5214,Yemen,3,1,1,0.0,Iran,False,0.0
cf-5223,Kyoto,4,1,1,0.0,Japan,False,0.0
cf-523,Islam,0,1,1,1.0,Islam,False,1.0
cf-5230,Afghanistan,4,1,1,0.0,English,False,1.0
cf-5233,Netherlands,1,1,1,0.0,Germany,False,0.0
cf-5247,Boston,4,1,1,0.0,London,False,0.0
cf-5253,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-5259,actor,0,1,1,1.0,actor,False,0.0
cf-5261,physicist,0,1,1,0.0,French,False,0.0
cf-5278,Islam,1,1,1,1.0,Islam,False,0.0
cf-5285,Apple,3,1,1,1.0,Apple,False,1.0
cf-5291,Ethiopia,3,1,1,0.0,India,False,0.0
cf-5292,Honda,3,1,1,1.0,Honda,False,1.0
cf-5296,Paris,1,1,1,1.0,Paris,False,1.0
cf-5298,Atlanta,1,1,1,0.0,London,False,0.0
cf-5301,CBS,1,1,1,1.0,CBS,False,0.0
cf-5304,Bulgaria,0,1,1,0.0,Europe,False,0.0
cf-5305,Moscow,2,1,1,0.0,Japan,False,0.0
cf-5312,Bradford,3,1,1,0.0,Antarctica,False,0.0
cf-5323,Italian,1,1,1,1.0,Italian,False,1.0
cf-5335,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-5347,French,3,1,1,1.0,French,False,0.0
cf-5350,English,1,1,1,0.0,politician,False,0.0
cf-5354,Moscow,4,1,1,0.0,Paris,False,0.0
cf-5357,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-536,Google,4,1,1,1.0,Google,False,0.0
cf-5376,NATO,4,1,1,0.0,FIFA,False,0.0
cf-5380,Philadelphia,4,1,1,0.0,Manhattan,False,0.0
cf-5383,French,4,1,1,0.0,English,False,0.0
cf-539,Paris,1,1,1,1.0,Paris,False,0.0
cf-5393,French,0,1,1,1.0,French,False,1.0
cf-5396,Glasgow,2,1,1,0.0,London,False,0.0
cf-5401,Google,0,1,1,1.0,Google,False,0.0
cf-5403,Chile,2,1,1,0.0,Africa,False,0.0
cf-5414,French,0,1,1,1.0,French,False,0.0
cf-5418,Chicago,2,1,1,0.0,London,False,0.0
cf-5427,Chile,1,1,1,0.0,Spanish,False,0.0
cf-5430,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-5432,Cuba,0,1,1,0.0,Spain,False,0.0
cf-5437,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-5438,Jerusalem,4,1,1,1.0,Jerusalem,False,1.0
cf-5439,Houston,2,1,1,0.0,London,False,0.0
cf-5440,Southampton,4,1,1,0.0,Scotland,False,1.0
cf-5444,Vietnam,2,1,1,0.0,Victoria,False,0.0
cf-5449,physics,3,1,1,0.0,French,False,0.0
cf-5452,Montreal,2,1,1,0.0,Paris,False,0.0
cf-5458,London,4,1,1,1.0,London,False,0.0
cf-5460,Philippines,1,1,1,0.0,Spanish,False,1.0
cf-5466,Prague,1,1,1,0.0,London,False,0.0
cf-5474,Romanian,1,1,1,0.0,Intel,False,0.0
cf-5484,Adobe,0,1,1,0.0,Apple,False,0.0
cf-5488,NBC,1,1,1,1.0,NBC,False,0.0
cf-5489,Dodge,0,1,1,1.0,Dodge,False,0.0
cf-5493,Minneapolis,4,1,1,0.0,London,False,0.0
cf-5494,football,3,1,1,0.0,basketball,False,1.0
cf-5496,Nintendo,1,1,1,1.0,Nintendo,False,1.0
cf-5497,Swedish,3,1,1,1.0,Swedish,False,0.0
cf-5499,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-5501,Honda,3,1,1,1.0,Honda,False,1.0
cf-5504,BBC,1,1,1,1.0,BBC,False,0.0
cf-552,Hindi,4,1,1,0.0,French,False,0.0
cf-5523,anthropology,4,1,1,0.0,physics,False,0.0
cf-5524,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-5525,London,3,1,1,1.0,London,False,0.0
cf-5526,catcher,1,1,1,0.0,quarterback,False,0.0
cf-5529,Africa,4,1,1,0.0,Antarctica,False,1.0
cf-5538,Kingston,2,1,1,0.0,English,False,0.0
cf-555,Melbourne,2,1,1,0.0,Dutch,False,0.0
cf-5550,French,3,1,1,1.0,French,False,0.0
cf-5555,Dutch,3,1,1,0.0,French,False,0.0
cf-5556,Spanish,2,1,1,1.0,Spanish,False,0.0
cf-5564,IBM,1,1,1,1.0,IBM,False,1.0
cf-5568,Edinburgh,4,1,1,0.0,Pennsylvania,False,0.0
cf-557,India,2,1,1,0.0,BMW,False,0.0
cf-5573,Hindi,3,1,1,0.0,English,False,0.0
cf-5574,Copenhagen,1,1,1,0.0,London,False,0.0
cf-5576,Pakistan,3,1,1,0.0,India,False,0.0
cf-5580,Geneva,1,1,1,0.0,London,False,0.0
cf-5590,Wyoming,3,1,1,0.0,Montana,False,0.0
cf-5598,Houston,2,1,1,0.0,London,False,0.0
cf-5599,Spanish,4,1,1,1.0,Spanish,False,1.0
cf-5613,Russian,3,1,1,1.0,Russian,False,0.0
cf-5619,English,3,1,1,1.0,English,False,0.0
cf-5636,Rome,2,1,1,0.0,Paris,False,0.0
cf-565,baseball,0,1,1,1.0,baseball,False,1.0
cf-5650,IBM,4,1,1,1.0,IBM,False,1.0
cf-5663,Alaska,4,1,1,0.0,Antarctica,False,1.0
cf-5669,quarterback,4,1,1,0.0,linebacker,False,0.0
cf-567,Honduras,0,1,1,0.0,Japan,False,0.0
cf-5678,Nissan,4,1,1,1.0,Nissan,False,1.0
cf-5679,actor,1,1,1,0.0,basketball,False,0.0
cf-5687,geometry,0,1,1,0.0,physics,False,0.0
cf-5688,Frankfurt,3,1,1,0.0,Germany,False,0.0
cf-5689,journalist,1,1,1,0.0,actor,False,0.0
cf-5692,actor,3,1,1,1.0,actor,False,0.0
cf-5703,Denver,4,1,1,0.0,London,False,1.0
cf-5721,baseball,4,1,1,0.0,actor,False,0.0
cf-5728,Chicago,0,1,1,0.0,London,False,0.0
cf-5737,Ferrari,1,1,1,1.0,Ferrari,False,1.0
cf-5739,Asia,0,1,1,1.0,Asia,False,0.0
cf-5741,Islam,2,1,1,1.0,Islam,False,1.0
cf-5744,Houston,3,1,1,0.0,Texas,False,0.0
cf-5754,Milan,2,1,1,0.0,Spain,False,0.0
cf-5756,NBC,3,1,1,0.0,CBS,False,0.0
cf-5757,politician,2,1,1,0.0,actor,False,0.0
cf-576,Nokia,3,1,1,1.0,Nokia,False,1.0
cf-5763,Honda,3,1,1,1.0,Honda,False,1.0
cf-5767,NBC,1,1,1,0.0,CBS,False,0.0
cf-5769,England,0,1,1,1.0,England,False,1.0
cf-5774,Alberta,2,1,1,0.0,Antarctica,False,0.0
cf-5776,composer,2,1,1,0.0,Spanish,False,0.0
cf-5778,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-5779,Japan,1,1,1,1.0,Japan,False,1.0
cf-5780,Italy,4,1,1,0.0,Nissan,False,0.0
cf-5782,French,0,1,1,1.0,French,False,1.0
cf-5788,Vienna,0,1,1,0.0,Berlin,False,0.0
cf-5790,Apple,0,1,1,1.0,Apple,False,0.0
cf-5792,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-5818,goaltender,1,1,1,0.0,linebacker,False,0.0
cf-5825,Germany,2,1,1,1.0,Germany,False,1.0
cf-5828,bishop,0,1,1,1.0,bishop,False,0.0
cf-5830,Moscow,1,1,1,1.0,Moscow,False,0.0
cf-5837,Apple,0,1,1,1.0,Apple,False,0.0
cf-5849,English,4,1,1,1.0,English,False,0.0
cf-5852,Nokia,3,1,1,1.0,Nokia,False,0.0
cf-5858,French,1,1,1,1.0,French,False,0.0
cf-5871,Hindi,2,1,1,1.0,Hindi,False,0.0
cf-5873,Norwich,2,1,1,0.0,London,False,0.0
cf-589,Tennessee,4,1,1,0.0,Pennsylvania,False,0.0
cf-5890,IBM,2,1,1,0.0,Microsoft,False,0.0
cf-5891,Ireland,4,1,1,1.0,Ireland,False,0.0
cf-5893,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-5896,Nigeria,2,1,1,0.0,Japan,False,0.0
cf-5903,basketball,4,1,1,0.0,jazz,False,0.0
cf-5907,Warsaw,0,1,1,0.0,Milan,False,0.0
cf-5909,Nissan,1,1,1,1.0,Nissan,False,0.0
cf-591,Adelaide,4,1,1,0.0,Sydney,False,0.0
cf-5913,French,3,1,1,1.0,French,False,0.0
cf-5914,Antarctica,4,1,1,1.0,Antarctica,False,1.0
cf-5928,BBC,2,1,1,1.0,BBC,False,1.0
cf-5932,French,1,1,1,1.0,French,False,0.0
cf-5944,Delhi,4,1,1,0.0,India,False,0.0
cf-595,NBC,3,1,1,0.0,CBS,False,0.0
cf-5954,Portugal,2,1,1,0.0,Venice,False,0.0
cf-5981,NBC,1,1,1,0.0,CBS,False,0.0
cf-5985,Lebanon,4,1,1,0.0,Pakistan,False,0.0
cf-5994,Belarus,0,1,1,0.0,Moscow,False,0.0
cf-6005,cardinal,1,1,1,0.0,actor,False,0.0
cf-6011,Sky,0,1,1,0.0,BBC,False,0.0
cf-6012,Alexandria,3,1,1,0.0,Google,False,0.0
cf-6027,Cambridge,1,1,1,0.0,Germany,False,0.0
cf-6028,Leeds,2,1,1,0.0,Frankfurt,False,0.0
cf-6029,Milan,3,1,1,0.0,Florence,False,0.0
cf-6031,BBC,1,1,1,0.0,NBC,False,0.0
cf-6036,IBM,0,1,1,1.0,IBM,False,1.0
cf-6038,Constantinople,0,1,1,0.0,Rome,False,0.0
cf-6039,bishop,3,1,1,1.0,bishop,False,0.0
cf-6040,bishop,1,1,1,0.0,poet,False,0.0
cf-6049,English,3,1,1,1.0,English,False,0.0
cf-606,Buddhism,1,1,1,1.0,Buddhism,False,0.0
cf-6068,Tamil,3,1,1,1.0,Tamil,False,1.0
cf-607,Buddhism,2,1,1,0.0,Islam,False,0.0
cf-6074,NBC,3,1,1,0.0,CBS,False,0.0
cf-6076,Latin,4,1,1,1.0,Latin,False,1.0
cf-6081,BMW,4,1,1,1.0,BMW,False,1.0
cf-6083,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-6086,Islam,0,1,1,1.0,Islam,False,0.0
cf-6092,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-6099,hockey,2,1,1,0.0,jazz,False,0.0
cf-6107,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-6114,France,3,1,1,1.0,France,False,0.0
cf-6121,Antarctica,3,1,1,1.0,Antarctica,False,1.0
cf-6122,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-6123,English,1,1,1,1.0,English,False,0.0
cf-6128,Detroit,2,1,1,0.0,football,False,0.0
cf-6136,California,2,1,1,1.0,California,False,0.0
cf-615,Vienna,1,1,1,0.0,German,False,0.0
cf-6156,Baltimore,1,1,1,0.0,Houston,False,0.0
cf-616,Stockholm,0,1,1,0.0,London,False,1.0
cf-6162,Honda,3,1,1,1.0,Honda,False,1.0
cf-6178,FIFA,3,1,1,1.0,FIFA,False,0.0
cf-6185,London,2,1,1,1.0,London,False,1.0
cf-6186,bishop,1,1,1,1.0,bishop,False,0.0
cf-6188,Moscow,2,1,1,1.0,Moscow,False,0.0
cf-6189,Tokyo,2,1,1,0.0,Japan,False,0.0
cf-6192,Japan,2,1,1,1.0,Japan,False,1.0
cf-6198,Apple,1,1,1,1.0,Apple,False,0.0
cf-620,Nokia,4,1,1,1.0,Nokia,False,0.0
cf-6208,Europe,0,1,1,0.0,English,False,0.0
cf-6211,Dodge,0,1,1,1.0,Dodge,False,0.0
cf-6226,Microsoft,1,1,1,1.0,Microsoft,False,0.0
cf-624,Fiat,1,1,1,1.0,Fiat,False,1.0
cf-6253,Tokyo,0,1,1,0.0,Sydney,False,0.0
cf-6259,Slovenia,2,1,1,0.0,Europe,False,1.0
cf-6262,History,0,1,1,0.0,CBS,False,0.0
cf-6268,Cadillac,2,1,1,0.0,Chevrolet,False,0.0
cf-6290,Pittsburgh,0,1,1,0.0,Milan,False,0.0
cf-6296,Jordan,3,1,1,0.0,Africa,False,1.0
cf-6299,Tokyo,3,1,1,0.0,Melbourne,False,0.0
cf-6301,Milan,1,1,1,0.0,Venice,False,0.0
cf-6305,quarterback,3,1,1,1.0,quarterback,False,0.0
cf-6309,Brazil,2,1,1,0.0,BMW,False,0.0
cf-6319,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-6322,French,2,1,1,1.0,French,False,0.0
cf-6323,Apple,2,1,1,1.0,Apple,False,0.0
cf-6326,Utah,3,1,1,0.0,Antarctica,False,0.0
cf-633,Apple,3,1,1,1.0,Apple,False,0.0
cf-6330,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-634,Microsoft,1,1,1,1.0,Microsoft,False,1.0
cf-6341,pitcher,4,1,1,0.0,midfielder,False,0.0
cf-6347,actor,0,1,1,1.0,actor,False,0.0
cf-6349,football,2,1,1,0.0,goaltender,False,0.0
cf-6351,piano,4,1,1,0.0,actor,False,0.0
cf-6353,Italy,2,1,1,0.0,Italian,False,0.0
cf-6354,History,2,1,1,0.0,CBS,False,0.0
cf-6364,Toyota,4,1,1,1.0,Toyota,False,1.0
cf-6367,Croatian,4,1,1,0.0,Serbian,False,1.0
cf-6369,hockey,2,1,1,0.0,Russian,False,0.0
cf-6374,Paris,4,1,1,1.0,Paris,False,1.0
cf-6380,Leeds,0,1,1,0.0,London,False,0.0
cf-6386,Italy,2,1,1,0.0,Europe,False,1.0
cf-6387,Welsh,0,1,1,0.0,English,False,0.0
cf-6392,Antarctica,3,1,1,1.0,Antarctica,False,1.0
cf-6398,Gujarat,4,1,1,0.0,India,False,0.0
cf-64,actor,2,1,1,1.0,actor,False,0.0
cf-6403,Christianity,1,1,1,0.0,Islam,False,1.0
cf-6419,Rome,3,1,1,0.0,pope,False,0.0
cf-6422,NBC,1,1,1,0.0,CBS,False,0.0
cf-6428,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-6455,Russian,1,1,1,1.0,Russian,False,0.0
cf-6456,forward,2,1,1,0.0,midfielder,False,0.0
cf-6466,Pakistan,2,1,1,0.0,India,False,0.0
cf-6467,Intel,0,1,1,1.0,Intel,False,0.0
cf-6469,football,4,1,1,0.0,basketball,False,1.0
cf-6472,Intel,3,1,1,1.0,Intel,False,0.0
cf-6476,Honda,0,1,1,1.0,Honda,False,1.0
cf-6479,Brighton,0,1,1,0.0,Philadelphia,False,0.0
cf-648,politician,3,1,1,0.0,poet,False,0.0
cf-6481,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-6485,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-6492,Boeing,2,1,1,1.0,Boeing,False,0.0
cf-6501,Amsterdam,4,1,1,0.0,Paris,False,0.0
cf-6508,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-651,Afghanistan,4,1,1,0.0,India,False,0.0
cf-6510,jazz,0,1,1,0.0,linebacker,False,0.0
cf-6516,Spanish,0,1,1,1.0,Spanish,False,1.0
cf-6518,Canada,2,1,1,0.0,Paris,False,1.0
cf-652,Massachusetts,0,1,1,0.0,Antarctica,False,0.0
cf-6526,Brazil,1,1,1,0.0,Africa,False,0.0
cf-6529,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-6532,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-6533,Spain,3,1,1,0.0,London,False,0.0
cf-6552,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-656,HBO,3,1,1,0.0,NBC,False,0.0
cf-6562,Islam,0,1,1,1.0,Islam,False,1.0
cf-6567,London,2,1,1,1.0,London,False,0.0
cf-6569,French,1,1,1,1.0,French,False,0.0
cf-6583,quarterback,3,1,1,1.0,quarterback,False,0.0
cf-6587,Belgium,3,1,1,0.0,Antarctica,False,0.0
cf-659,Antarctica,0,1,1,1.0,Antarctica,False,1.0
cf-6591,Asia,0,1,1,1.0,Asia,False,0.0
cf-6592,basketball,4,1,1,0.0,baseball,False,0.0
cf-6598,baseball,2,1,1,0.0,hockey,False,0.0
cf-6599,Honda,4,1,1,1.0,Honda,False,1.0
cf-66,Malaysia,0,1,1,0.0,Asia,False,0.0
cf-6600,midfielder,0,1,1,1.0,midfielder,False,0.0
cf-6603,Spanish,1,1,1,1.0,Spanish,False,1.0
cf-6606,Istanbul,3,1,1,0.0,French,False,0.0
cf-6607,Cologne,4,1,1,0.0,Germany,False,0.0
cf-6608,Europe,3,1,1,1.0,Europe,False,1.0
cf-661,Chevrolet,2,1,1,1.0,Chevrolet,False,0.0
cf-6610,Fiat,4,1,1,0.0,Porsche,False,0.0
cf-6616,Fiat,1,1,1,1.0,Fiat,False,0.0
cf-6620,Peru,2,1,1,0.0,Antarctica,False,0.0
cf-6624,Montana,0,1,1,0.0,Texas,False,0.0
cf-6628,BBC,4,1,1,1.0,BBC,False,0.0
cf-6631,English,1,1,1,1.0,English,False,0.0
cf-6635,Minneapolis,3,1,1,0.0,Germany,False,0.0
cf-6641,Apple,0,1,1,1.0,Apple,False,0.0
cf-6644,bishop,2,1,1,1.0,bishop,False,0.0
cf-6646,pope,0,1,1,1.0,pope,False,0.0
cf-6650,Toronto,0,1,1,0.0,London,False,0.0
cf-6662,France,4,1,1,0.0,French,False,0.0
cf-6673,Berlin,4,1,1,1.0,Berlin,False,0.0
cf-6674,NBC,4,1,1,1.0,NBC,False,0.0
cf-6675,Yemen,1,1,1,0.0,Asia,False,0.0
cf-6677,French,2,1,1,1.0,French,False,0.0
cf-6689,Venice,0,1,1,0.0,Rome,False,0.0
cf-6697,Apple,2,1,1,1.0,Apple,False,0.0
cf-6705,Somali,0,1,1,0.0,English,False,0.0
cf-6714,Australia,1,1,1,0.0,Antarctica,False,0.0
cf-6716,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-6717,actor,1,1,1,1.0,actor,False,0.0
cf-6723,piano,1,1,1,1.0,piano,False,1.0
cf-6729,London,4,1,1,1.0,London,False,0.0
cf-6746,Arizona,2,1,1,0.0,Antarctica,False,0.0
cf-6753,French,4,1,1,1.0,French,False,1.0
cf-6756,Florence,1,1,1,0.0,Rome,False,0.0
cf-6758,Nevada,4,1,1,0.0,Antarctica,False,1.0
cf-6763,Russian,3,1,1,0.0,English,False,0.0
cf-6764,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-6765,Spanish,1,1,1,1.0,Spanish,False,0.0
cf-6769,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-6778,Adobe,0,1,1,1.0,Adobe,False,1.0
cf-6779,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-6782,Hebrew,0,1,1,0.0,French,False,0.0
cf-6792,Islam,2,1,1,1.0,Islam,False,1.0
cf-680,PBS,4,1,1,0.0,NBC,False,1.0
cf-6803,Germany,1,1,1,0.0,Africa,False,0.0
cf-6805,Russian,0,1,1,1.0,Russian,False,1.0
cf-6806,Finnish,2,1,1,0.0,Russian,False,1.0
cf-6811,Spanish,4,1,1,1.0,Spanish,False,0.0
cf-6820,outfielder,3,1,1,0.0,quarterback,False,0.0
cf-6826,CBS,2,1,1,0.0,NBC,False,0.0
cf-6829,Barcelona,0,1,1,0.0,Paris,False,0.0
cf-6830,Apple,0,1,1,1.0,Apple,False,0.0
cf-684,Ankara,2,1,1,1.0,Ankara,False,0.0
cf-6840,Spanish,0,1,1,1.0,Spanish,False,0.0
cf-6850,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-6852,Detroit,0,1,1,0.0,London,False,1.0
cf-6853,Beijing,2,1,1,0.0,Nokia,False,0.0
cf-6858,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-6859,London,2,1,1,1.0,London,False,0.0
cf-686,Douglas,0,1,1,0.0,Boeing,False,1.0
cf-6861,Honda,4,1,1,1.0,Honda,False,0.0
cf-6862,Texas,0,1,1,0.0,California,False,0.0
cf-687,physics,2,1,1,1.0,physics,False,0.0
cf-6872,Pittsburgh,4,1,1,0.0,London,False,0.0
cf-688,Finnish,1,1,1,1.0,Finnish,False,0.0
cf-6880,Syria,0,1,1,0.0,Iran,False,0.0
cf-6885,Alexandria,0,1,1,0.0,Antarctica,False,0.0
cf-6886,Google,4,1,1,1.0,Google,False,0.0
cf-6889,India,1,1,1,1.0,India,False,0.0
cf-6891,Philippines,4,1,1,0.0,Asia,False,1.0
cf-6901,midfielder,3,1,1,1.0,midfielder,False,0.0
cf-6902,Adobe,4,1,1,1.0,Adobe,False,1.0
cf-6903,Ireland,2,1,1,0.0,Scotland,False,0.0
cf-6908,Bristol,1,1,1,0.0,Leicester,False,1.0
cf-6925,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-6929,Frankfurt,3,1,1,0.0,German,False,0.0
cf-6932,France,2,1,1,0.0,Paris,False,0.0
cf-6933,Norway,4,1,1,0.0,Antarctica,False,0.0
cf-6935,Canada,2,1,1,0.0,German,False,0.0
cf-694,Polish,3,1,1,0.0,Russian,False,0.0
cf-6942,Prague,4,1,1,1.0,Prague,False,0.0
cf-6945,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-6950,Microsoft,2,1,1,1.0,Microsoft,False,0.0
cf-6955,Google,4,1,1,1.0,Google,False,1.0
cf-6957,Apple,4,1,1,1.0,Apple,False,0.0
cf-6958,Burlington,2,1,1,0.0,Arizona,False,0.0
cf-6964,Paris,3,1,1,1.0,Paris,False,0.0
cf-6965,Microsoft,1,1,1,1.0,Microsoft,False,1.0
cf-6979,Singapore,4,1,1,0.0,Asia,False,0.0
cf-6985,London,3,1,1,0.0,piano,False,0.0
cf-6987,HBO,4,1,1,0.0,NBC,False,0.0
cf-6996,Google,3,1,1,1.0,Google,False,1.0
cf-700,CBS,4,1,1,0.0,NBC,False,0.0
cf-7005,Baghdad,3,1,1,0.0,Islam,False,1.0
cf-7017,Toyota,1,1,1,1.0,Toyota,False,0.0
cf-7029,violin,1,1,1,0.0,piano,False,0.0
cf-7031,actor,4,1,1,1.0,actor,False,0.0
cf-7035,Manchester,2,1,1,0.0,NBC,False,0.0
cf-7039,Dutch,3,1,1,1.0,Dutch,False,1.0
cf-7044,Venice,0,1,1,0.0,Rome,False,1.0
cf-708,Texas,3,1,1,0.0,Alaska,False,0.0
cf-7083,Toyota,1,1,1,1.0,Toyota,False,1.0
cf-7084,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-709,Ferrari,4,1,1,1.0,Ferrari,False,0.0
cf-7094,English,2,1,1,1.0,English,False,0.0
cf-7095,Porsche,0,1,1,1.0,Porsche,False,1.0
cf-7098,Paris,1,1,1,1.0,Paris,False,0.0
cf-7102,basketball,2,1,1,0.0,football,False,0.0
cf-7104,Florida,3,1,1,0.0,Antarctica,False,1.0
cf-7106,Nintendo,3,1,1,1.0,Nintendo,False,0.0
cf-711,Denmark,0,1,1,0.0,bishop,False,0.0
cf-7115,London,3,1,1,1.0,London,False,0.0
cf-7120,France,3,1,1,0.0,Paris,False,0.0
cf-7125,NBC,3,1,1,1.0,NBC,False,0.0
cf-7126,Adobe,3,1,1,0.0,Apple,False,0.0
cf-7129,Google,2,1,1,0.0,Apple,False,0.0
cf-713,Nintendo,4,1,1,1.0,Nintendo,False,1.0
cf-7137,Ireland,3,1,1,1.0,Ireland,False,0.0
cf-7151,Jerusalem,4,1,1,0.0,Istanbul,False,0.0
cf-7152,London,0,1,1,0.0,Canada,False,0.0
cf-7156,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-7159,Europe,2,1,1,0.0,Antarctica,False,1.0
cf-716,Illinois,0,1,1,0.0,India,False,1.0
cf-7162,Renault,0,1,1,1.0,Renault,False,1.0
cf-7167,Tamil,2,1,1,0.0,India,False,0.0
cf-7175,Ireland,2,1,1,0.0,Australia,False,0.0
cf-7176,Vietnam,1,1,1,0.0,Antarctica,False,0.0
cf-7180,Apple,1,1,1,0.0,Adobe,False,0.0
cf-7183,BMW,2,1,1,1.0,BMW,False,1.0
cf-719,Cleveland,1,1,1,0.0,Rome,False,0.0
cf-7193,Swedish,1,1,1,1.0,Swedish,False,0.0
cf-7194,Copenhagen,1,1,1,0.0,Sweden,False,0.0
cf-7196,London,3,1,1,1.0,London,False,0.0
cf-7205,philosopher,1,1,1,0.0,actor,False,0.0
cf-7215,Adobe,0,1,1,0.0,Apple,False,0.0
cf-7217,philosopher,1,1,1,0.0,actor,False,0.0
cf-722,NBC,1,1,1,1.0,NBC,False,0.0
cf-7221,BBC,4,1,1,1.0,BBC,False,1.0
cf-7222,French,3,1,1,1.0,French,False,0.0
cf-7232,French,3,1,1,1.0,French,False,0.0
cf-7236,NPR,3,1,1,0.0,BBC,False,0.0
cf-7237,Indonesian,3,1,1,0.0,English,False,0.0
cf-7241,Russia,4,1,1,0.0,Russian,False,0.0
cf-7244,Columbia,3,1,1,0.0,Antarctica,False,0.0
cf-7247,PBS,4,1,1,0.0,CBS,False,0.0
cf-7257,Lancaster,0,1,1,0.0,London,False,1.0
cf-7260,Syria,4,1,1,0.0,France,False,0.0
cf-7278,Apple,1,1,1,1.0,Apple,False,0.0
cf-7288,linebacker,2,1,1,0.0,goaltender,False,0.0
cf-729,poet,3,1,1,0.0,politician,False,0.0
cf-7293,Google,0,1,1,1.0,Google,False,1.0
cf-7304,Israel,0,1,1,0.0,Jerusalem,False,0.0
cf-731,Chevrolet,1,1,1,1.0,Chevrolet,False,0.0
cf-7313,astronaut,3,1,1,0.0,actor,False,0.0
cf-7317,Prague,2,1,1,1.0,Prague,False,0.0
cf-7325,pope,3,1,1,0.0,bishop,False,0.0
cf-7336,Spanish,2,1,1,1.0,Spanish,False,0.0
cf-7346,CBS,1,1,1,0.0,NBC,False,0.0
cf-7347,Italian,0,1,1,1.0,Italian,False,0.0
