target_key,gap,gap_rho,gap_eligible
cf-5189,1.0,0.95,True
cf-5191,0.0,0.8,True
cf-52,0.0,0.95,True
cf-520,0.0,0.95,True
cf-5202,0.0,0.95,True
cf-5207,0.0,0.75,True
cf-5214,0.0,0.8,True
cf-5223,0.0,0.8,True
cf-523,1.0,0.95,True
cf-5230,1.0,0.95,True
cf-5247,0.0,0.9,True
cf-5253,0.0,0.95,True
cf-5259,0.0,0.95,True
cf-5261,0.0,0.95,True
cf-5278,0.0,0.8,True
cf-5285,1.0,0.95,True
cf-5292,1.0,0.95,True
cf-5296,0.0,0.85,True
cf-5301,0.0,0.75,True
cf-5304,0.0,0.7,True
cf-5305,0.0,0.95,True
cf-5312,0.0,0.7,True
cf-5323,0.05,0.8,True
cf-5335,0.0,0.95,True
cf-5347,0.0,0.7,True
cf-5354,0.0,0.75,True
cf-5357,0.0,0.7,True
cf-5380,0.0,0.8,True
cf-539,0.0,0.95,True
cf-5393,0.0,0.95,True
cf-5396,0.0,0.95,True
cf-5401,0.0,0.7,True
cf-5403,0.0,0.7,True
cf-5414,0.0,0.7,True
cf-5418,0.0,0.95,True
cf-5427,0.0,0.8,True
cf-5430,0.0,0.7,True
cf-5432,0.0,0.75,True
cf-5437,1.0,0.95,True
cf-5438,0.0,0.8,True
cf-5439,0.0,0.85,True
cf-5449,0.0,0.7,True
cf-5458,0.0,0.95,True
cf-5460,0.0,0.95,True
cf-5466,0.0,0.8,True
cf-5484,0.0,0.95,True
cf-5488,0.0,0.95,True
cf-5489,0.0,0.75,True
cf-5493,0.0,0.75,True
cf-5494,0.0,0.95,True
cf-5496,0.0,0.75,True
cf-5497,0.1,0.95,True
cf-5499,0.0,0.7,True
cf-5501,1.1,0.95,True
cf-5504,0.0,0.95,True
cf-552,0.0,0.7,True
cf-5523,0.0,0.95,True
cf-5524,0.0,0.7,True
cf-5525,0.0,0.95,True
cf-5526,0.0,0.95,True
cf-5529,1.0,0.95,True
cf-5538,0.0,0.85,True
cf-555,0.0,0.95,True
cf-5550,0.0,0.95,True
cf-5555,0.0,0.95,True
cf-5556,0.0,0.95,True
cf-5564,1.0,0.95,True
cf-5568,0.0,0.7,True
cf-5573,0.0,0.95,True
cf-5574,0.0,0.7,True
cf-5576,0.0,0.75,True
cf-5580,0.0,0.7,True
cf-5598,0.0,0.95,True
cf-5599,0.0,0.8,True
cf-5613,0.0,0.95,True
cf-5619,0.0,0.7,True
cf-5636,0.0,0.95,True
cf-565,0.0,0.8,True
cf-5650,1.0,0.95,True
cf-5669,0.0,0.95,True
cf-567,0.0,0.95,True
cf-5678,1.0,0.95,True
cf-5688,0.0,0.8,True
cf-5689,0.0,0.95,True
cf-5692,0.0,0.95,True
cf-5703,1.0,0.95,True
cf-5721,0.0,0.95,True
cf-5728,0.0,0.95,True
cf-5737,0.0,0.95,True
cf-5741,1.05,0.95,True
cf-5756,0.0,0.95,True
cf-576,1.0,0.95,True
cf-5763,1.0,0.95,True
cf-5767,0.0,0.7,True
cf-5769,0.0,0.8,True
cf-5776,0.0,0.75,True
cf-5778,0.0,0.7,True
cf-5779,0.0,0.85,True
cf-5780,0.0,0.7,True
cf-5782,0.05,0.75,True
cf-5788,0.0,0.95,True
cf-5790,0.0,0.7,True
cf-5792,0.0,0.7,True
cf-5825,0.0,0.8,True
cf-5828,0.0,0.95,True
cf-5830,0.0,0.7,True
cf-5837,0.0,0.9,True
cf-5849,0.0,0.85,True
cf-5852,0.0,0.7,True
cf-5858,0.05,0.95,True
cf-5871,0.0,0.9,True
cf-5873,0.0,0.85,True
cf-5890,0.0,0.75,True
cf-5891,0.0,0.95,True
cf-5893,0.0,0.7,True
cf-5896,0.0,0.95,True
cf-5903,0.0,0.75,True
cf-5907,0.0,0.95,True
cf-5909,0.0,0.95,True
cf-591,0.0,0.95,True
cf-5913,0.0,0.7,True
cf-5914,1.0,0.95,True
cf-5928,0.0,0.85,True
cf-5932,0.0,0.9,True
cf-5944,0.0,0.8,True
cf-595,0.0,0.75,True
cf-5954,0.0,0.7,True
cf-5981,0.0,0.95,True
cf-5985,0.0,0.7,True
cf-5994,0.0,0.95,True
cf-6005,0.0,0.75,True
cf-6011,0.0,0.95,True
cf-6012,0.0,0.85,True
cf-6027,0.0,0.95,True
cf-6028,0.0,0.95,True
cf-6029,0.0,0.85,True
cf-6031,0.0,0.95,True
cf-6036,0.0,0.95,True
cf-6038,0.0,0.95,True
cf-6039,0.0,0.7,True
cf-6040,0.0,0.8,True
cf-6049,0.0,0.8,True
cf-606,0.0,0.95,True
cf-6068,0.0,0.8,True
cf-607,0.0,0.7,True
cf-6074,0.0,0.95,True
cf-6076,0.0,0.75,True
cf-6081,1.0,0.95,True
cf-6083,0.0,0.95,True
cf-6086,0.0,0.85,True
cf-6092,1.0,0.95,True
cf-6099,0.0,0.7,True
cf-6107,0.0,0.7,True
cf-6121,1.0,0.95,True
cf-6122,0.0,0.7,True
cf-6123,0.0,0.95,True
cf-6128,0.0,0.85,True
cf-6156,0.0,0.95,True
cf-616,1.0,0.95,True
cf-6185,1.0,0.95,True
cf-6186,0.0,0.7,True
cf-6188,0.0,0.8,True
cf-6189,0.0,0.95,True
cf-6192,1.0,0.95,True
cf-6198,0.15,0.7,True
cf-620,0.0,0.7,True
cf-6208,0.0,0.95,True
cf-6226,0.0,0.8,True
cf-624,0.0,0.95,True
cf-6253,0.0,0.95,True
cf-6259,1.0,0.95,True
cf-6262,0.0,0.7,True
cf-6268,0.0,0.95,True
cf-6290,0.0,0.7,True
cf-6296,0.0,0.95,True
cf-6299,0.0,0.95,True
cf-6301,0.0,0.8,True
cf-6305,0.0,0.95,True
cf-6309,0.0,0.95,True
cf-6323,0.0,0.7,True
cf-633,0.0,0.7,True
cf-6330,0.0,0.95,True
cf-634,1.0,0.95,True
cf-6351,0.0,0.95,True
cf-6353,0.0,0.7,True
cf-6354,0.0,0.95,True
cf-6364,1.05,0.95,True
cf-6367,0.0,0.85,True
cf-6374,0.0,0.95,True
cf-6386,1.0,0.95,True
cf-6387,0.0,0.75,True
cf-6392,1.0,0.95,True
cf-6398,0.0,0.95,True
cf-6403,0.0,0.95,True
cf-6422,0.0,0.95,True
cf-6428,0.15,0.7,True
cf-6455,0.0,0.75,True
cf-6456,0.0,0.95,True
cf-6466,0.0,0.95,True
cf-6467,0.0,0.95,True
cf-6469,0.0,0.95,True
cf-6472,0.0,0.7,True
cf-6476,1.0,0.95,True
cf-6481,0.05,0.75,True
cf-6485,0.0,0.95,True
cf-6492,0.0,0.8,True
cf-6501,0.0,0.95,True
cf-6508,0.058823529411764705,0.95,True
cf-651,0.0,0.95,True
cf-6510,0.0,0.95,True
cf-6516,0.0,0.95,True
cf-6518,1.0,0.95,True
cf-652,0.0,0.95,True
cf-6526,0.0,0.95,True
cf-6529,0.0,0.95,True
cf-6532,0.2,0.8,True
cf-6552,0.0,0.7,True
cf-656,0.0,0.75,True
cf-6562,1.0,0.95,True
cf-6567,0.0,0.85,True
cf-6569,0.15,0.7,True
cf-6583,0.0,0.7,True
cf-6587,0.0,0.95,True
cf-659,1.0,0.95,True
cf-6591,0.0,0.75,True
cf-6592,0.0,0.75,True
cf-6598,0.0,0.7,True
cf-6599,1.0,0.95,True
cf-6600,0.0,0.95,True
cf-6606,0.0,0.95,True
cf-6607,0.0,0.7,True
cf-6608,0.0,0.95,True
cf-6610,0.0,0.95,True
cf-6616,0.0,0.95,True
cf-6620,0.0,0.7,True
cf-6624,0.0,0.75,True
cf-6631,0.0,0.8,True
cf-6635,0.0,0.75,True
cf-6641,0.05,0.7,True
cf-6644,0.0,0.95,True
cf-6650,0.0,0.75,True
cf-6662,0.0,0.7,True
cf-6674,0.0,0.7,True
cf-6675,0.0,0.85,True
cf-6677,0.0,0.8,True
cf-6689,0.0,0.8,True
cf-6697,0.0,0.7,True
cf-6705,0.0,0.75,True
cf-6717,0.0,0.95,True
cf-6729,0.0,0.95,True
cf-6746,0.0,0.85,True
cf-6753,0.05,0.75,True
cf-6756,0.0,0.95,True
cf-6764,0.0,0.75,True
cf-6765,0.0,0.95,True
cf-6769,0.0,0.8,True
cf-6778,1.0,0.95,True
cf-6779,0.0,0.8,True
cf-6792,0.0,0.75,True
cf-680,0.0,0.75,True
cf-6803,0.0,0.95,True
cf-6805,1.0,0.95,True
cf-6806,0.4,0.75,True
cf-6811,0.0,0.95,True
cf-6820,0.0,0.95,True
cf-6826,0.0,0.7,True
cf-6830,0.0,0.95,True
cf-6840,0.0,0.7,True
cf-6850,0.0,0.7,True
cf-6852,0.0,0.95,True
cf-6853,0.0,0.9,True
cf-6858,0.0,0.75,True
cf-6859,0.0,0.95,True
cf-686,1.0,0.95,True
cf-6861,0.1,0.7,True
cf-687,0.0,0.95,True
cf-6872,0.0,0.8,True
cf-688,0.45,0.7,True
cf-6880,0.0,0.8,True
cf-6885,0.0,0.8,True
cf-6886,0.0,0.7,True
cf-6891,1.0,0.95,True
cf-6902,1.0,0.95,True
cf-6903,0.0,0.75,True
cf-6908,0.0,0.95,True
cf-6925,0.0,0.95,True
cf-6929,0.0,0.7,True
cf-6932,0.0,0.75,True
cf-6933,0.0,0.7,True
cf-6935,0.0,0.95,True
cf-694,0.0,0.75,True
cf-6942,0.05,0.7,True
cf-6945,0.0,0.7,True
cf-6950,0.0,0.8,True
cf-6955,0.0,0.75,True
cf-6957,0.0,0.75,True
cf-6958,0.0,0.8,True
cf-6964,0.05,0.8,True
cf-6965,1.0,0.95,True
cf-6979,0.0,0.75,True
cf-6987,0.0,0.95,True
cf-6996,0.05,0.95,True
cf-700,0.0,0.8,True
cf-7005,0.0,0.85,True
cf-7017,0.0,0.7,True
cf-7029,0.0,0.95,True
cf-7035,0.0,0.95,True
cf-7039,1.05,0.95,True
cf-7044,0.0,0.95,True
cf-7083,1.0,0.95,True
cf-7084,0.0,0.8,True
cf-709,0.0,0.95,True
cf-7094,0.0,0.95,True
cf-7095,1.0,0.95,True
cf-7098,0.0,0.8,True
cf-7102,0.0,0.75,True
cf-7104,0.0,0.75,True
cf-7106,0.0,0.8,True
cf-711,0.0,0.95,True
cf-7115,0.0,0.95,True
cf-7120,0.0,0.7,True
cf-7125,0.0,0.95,True
cf-7126,0.0,0.7,True
cf-7129,0.0,0.85,True
cf-713,1.0,0.95,True
cf-7151,0.0,0.8,True
cf-7152,0.0,0.95,True
cf-7156,0.0,0.85,True
cf-7159,0.0,0.8,True
cf-716,1.0,0.95,True
cf-7162,0.0,0.95,True
cf-7167,0.0,0.95,True
cf-7175,0.0,0.95,True
cf-7176,0.0,0.75,True
cf-7180,0.05,0.7,True
cf-719,0.0,0.95,True
cf-7193,0.05,0.7,True
cf-7194,0.0,0.75,True
cf-7196,0.0,0.7,True
cf-7215,0.0,0.95,True
cf-7217,0.0,0.95,True
cf-722,0.0,0.7,True
cf-7222,0.05,0.95,True
cf-7232,0.0,0.95,True
cf-7236,0.0,0.75,True
cf-7244,0.0,0.7,True
cf-7247,0.0,0.95,True
cf-7257,1.0,0.95,True
cf-7260,0.0,0.95,True
cf-7278,0.0,0.95,True
cf-7288,0.0,0.95,True
cf-729,0.0,0.75,True
cf-7293,0.0,0.9,True
cf-7304,0.0,0.75,True
cf-731,0.0,0.95,True
cf-7313,0.0,0.8,True
cf-7317,0.0,0.95,True
cf-7325,0.0,0.7,True
cf-7336,0.0,0.8,True
cf-7346,0.0,0.75,True
cf-7347,0.0,0.85,True
cf-735,0.0,0.7,True
cf-7350,0.0,0.75,True
cf-7354,0.0,0.95,True
cf-7362,0.0,0.95,True
cf-7370,0.0,0.95,True
cf-7371,0.0,0.95,True
cf-7377,0.0,0.9,True
cf-7384,1.0,0.95,True
cf-7387,0.0,0.7,True
cf-7397,0.0,0.85,True
cf-740,0.0,0.95,True
cf-7401,0.0,0.95,True
cf-7413,0.0,0.95,True
cf-7417,0.0,0.75,True
cf-7421,0.0,0.95,True
cf-7422,0.0,0.95,True
cf-7425,0.0,0.95,True
cf-7428,0.0,0.85,True
cf-7435,0.0,0.75,True
cf-7438,0.05,0.7,True
cf-7449,0.0,0.8,True
cf-7454,0.0,0.7,True
cf-7461,0.0,0.95,True
cf-7462,0.1,0.7,True
cf-7463,0.0,0.75,True
cf-7466,0.0,0.7,True
cf-7467,0.0,0.8,True
cf-7480,0.0,0.95,True
cf-7489,0.0,0.7,True
cf-7493,1.0,0.95,True
cf-7494,0.05,0.7,True
cf-7499,0.0,0.95,True
cf-750,0.0,0.75,True
cf-7526,0.0,0.8,True
cf-7537,0.0,0.7,True
cf-7538,0.0,0.95,True
cf-7556,0.0,0.75,True
cf-756,1.0,0.95,True
cf-7560,0.0,0.95,True
cf-7570,0.0,0.7,True
cf-7576,0.0,0.95,True
cf-758,0.0,0.95,True
cf-7588,0.0,0.95,True
cf-7604,0.0,0.95,True
cf-7607,0.0,0.8,True
cf-762,0.0,0.7,True
cf-7620,0.0,0.95,True
cf-7624,1.0,0.95,True
cf-7634,0.0,0.95,True
cf-7641,0.0,0.95,True
cf-7647,0.0,0.75,True
cf-7654,0.0,0.95,True
cf-7657,1.0,0.95,True
cf-766,0.0,0.75,True
cf-7661,0.0,0.85,True
cf-7676,1.05,0.95,True
cf-7679,0.0,0.95,True
cf-7690,0.05,0.7,True
cf-7696,0.0,0.95,True
cf-77,0.0,0.95,True
cf-771,0.0,0.7,True
cf-7710,0.1,0.75,True
cf-7713,0.0,0.7,True
cf-7721,1.0,0.95,True
cf-7727,1.0,0.95,True
cf-7731,0.0,0.95,True
cf-7733,1.0,0.95,True
cf-7740,0.0,0.7,True
cf-7745,0.0,0.75,True
cf-7753,0.0,0.7,True
cf-7761,0.0,0.75,True
cf-7768,0.0,0.95,True
cf-7770,0.0,0.95,True
cf-7777,1.0,0.95,True
cf-7781,0.0,0.95,True
cf-7786,1.0,0.95,True
cf-7794,0.0,0.8,True
cf-78,0.0,0.7,True
cf-780,1.0,0.95,True
cf-7801,0.0,0.95,True
cf-7808,0.0,0.95,True
cf-7811,0.0,0.95,True
cf-7816,0.1,0.7,True
cf-782,0.0,0.8,True
cf-7822,0.0,0.85,True
cf-7828,0.0,0.7,True
cf-7835,0.0,0.85,True
cf-7848,0.0,0.7,True
cf-7849,0.0,0.75,True
cf-7850,0.0,0.95,True
cf-7856,0.0,0.95,True
cf-7857,0.0,0.75,True
cf-7858,0.0,0.9,True
cf-7865,0.0,0.8,True
cf-787,0.0,0.7,True
cf-7879,0.0,0.95,True
cf-789,1.0,0.95,True
cf-7892,0.0,0.95,True
cf-7893,1.0,0.95,True
cf-7899,0.0,0.95,True
cf-7901,0.0,0.95,True
cf-7910,0.0,0.95,True
cf-7916,0.0,0.7,True
cf-7919,0.0,0.7,True
cf-7920,0.0,0.95,True
cf-7925,0.0,0.95,True
cf-7929,0.0,0.95,True
cf-7931,0.0,0.95,True
cf-7934,0.0,0.75,True
cf-7940,0.0,0.95,True
cf-7942,0.0,0.7,True
cf-7943,0.0,0.95,True
cf-7953,1.0,0.95,True
cf-7973,0.0,0.95,True
cf-7978,0.0,0.8,True
cf-7980,0.0,0.7,True
cf-7985,0.0,0.75,True
cf-7990,0.0,0.7,True
cf-7992,0.0,0.7,True
cf-7999,0.0,0.95,True
cf-8000,1.0,0.95,True
cf-8008,0.0,0.95,True
cf-8011,0.0,0.95,True
cf-8012,0.0,0.8,True
cf-8015,0.0,0.95,True
cf-8016,0.0,0.75,True
cf-8020,0.0,0.7,True
cf-8022,0.0,0.95,True
cf-8024,0.0,0.95,True
cf-8028,0.0,0.8,True
cf-8036,0.0,0.75,True
cf-804,0.0,0.85,True
cf-8042,0.0,0.85,True
cf-8043,0.0,0.7,True
cf-8046,1.0,0.95,True
cf-805,0.0,0.95,True
cf-8058,0.0,0.95,True
cf-807,0.0,0.9,True
cf-8071,0.0,0.8,True
cf-8076,0.0,0.95,True
cf-8078,0.05,0.75,True
cf-8082,0.0,0.8,True
cf-8083,0.0,0.75,True
cf-8086,0.0,0.95,True
cf-8097,1.1,0.95,True
cf-8100,0.0,0.95,True
cf-8109,1.0,0.95,True
cf-8113,0.0,0.95,True
cf-8114,0.0,0.75,True
cf-812,0.0,0.9,True
cf-8122,0.0,0.75,True
cf-8125,0.0,0.7,True
cf-8126,0.0,0.95,True
cf-8127,0.0,0.95,True
cf-8130,0.0,0.7,True
cf-8131,0.0,0.95,True
cf-8137,0.0,0.95,True
cf-8139,1.0,0.95,True
cf-8143,0.0,0.7,True
cf-8144,0.0,0.95,True
cf-8149,0.0,0.95,True
cf-815,0.0,0.95,True
cf-8154,0.0,0.8,True
cf-816,0.0,0.95,True
cf-8162,0.0,0.95,True
cf-8166,0.0,0.95,True
cf-8172,0.0,0.95,True
cf-8173,0.0,0.8,True
cf-8174,0.0,0.95,True
cf-8183,1.0,0.95,True
cf-8191,0.0,0.7,True
cf-8193,1.0,0.95,True
cf-8195,0.0,0.8,True
cf-82,0.0,0.75,True
cf-8211,0.0,0.75,True
cf-8213,0.0,0.75,True
cf-8219,0.0,0.85,True
cf-822,0.0,0.95,True
cf-8228,0.0,0.95,True
cf-8236,0.0,0.9,True
cf-8241,0.4,0.75,True
cf-8242,0.0,0.95,True
cf-8243,0.0,0.7,True
cf-8274,0.0,0.95,True
cf-8286,0.0,0.7,True
cf-8296,0.0,0.7,True
cf-8297,0.05,0.8,True
cf-8300,0.0,0.75,True
cf-8305,1.0,0.95,True
cf-8306,0.05,0.7,True
cf-8316,0.0,0.7,True
cf-8317,0.0,0.75,True
cf-832,0.0,0.75,True
cf-8323,0.0,0.95,True
cf-8325,0.0,0.95,True
cf-8328,0.0,0.8,True
cf-8338,0.0,0.95,True
cf-8344,0.0,0.7,True
cf-8345,0.0,0.95,True
cf-8346,0.15,0.7,True
cf-8357,0.0,0.85,True
cf-8359,0.0,0.95,True
cf-8363,0.0,0.95,True
cf-8369,0.0,0.95,True
cf-838,0.0,0.7,True
cf-8383,0.05,0.75,True
cf-8389,0.0,0.95,True
cf-8392,0.0,0.75,True
cf-8393,1.0,0.95,True
cf-840,0.0,0.95,True
cf-8409,0.0,0.8,True
cf-8413,0.0,0.7,True
cf-8418,0.0,0.8,True
cf-842,0.0,0.75,True
cf-8423,1.0,0.95,True
cf-8424,0.0,0.75,True
cf-843,0.0,0.95,True
cf-8430,0.0,0.95,True
cf-8432,0.0,0.95,True
cf-8435,0.0,0.95,True
cf-8442,0.0,0.95,True
cf-8443,0.0,0.95,True
cf-8446,0.0,0.95,True
cf-8449,0.0,0.95,True
cf-8458,0.0,0.7,True
cf-846,0.0,0.7,True
cf-8470,0.0,0.95,True
cf-8475,0.0,0.85,True
cf-8480,0.0,0.85,True
cf-8485,1.0,0.95,True
cf-850,0.0,0.95,True
cf-8522,0.0,0.7,True
cf-8526,0.0,0.95,True
cf-8529,0.0,0.8,True
cf-853,0.0,0.8,True
cf-8532,0.0,0.7,True
cf-8536,0.0,0.8,True
cf-854,0.0,0.95,True
cf-8541,0.0,0.8,True
cf-8542,0.0,0.8,True
cf-8545,0.0,0.7,True
cf-8557,0.0,0.95,True
cf-8558,0.0,0.7,True
cf-8564,0.0,0.8,True
cf-8567,1.0,0.95,True
cf-8570,1.0,0.95,True
cf-8573,0.0,0.75,True
cf-8574,0.0,0.7,True
cf-8589,0.0,0.8,True
cf-8590,0.0,0.8,True
cf-8591,0.0,0.95,True
cf-8598,0.0,0.95,True
cf-8606,0.0,0.75,True
cf-8607,0.0,0.8,True
cf-8611,0.0,0.75,True
cf-8612,0.0,0.9,True
cf-8617,0.0,0.95,True
cf-8629,0.0,0.95,True
cf-8631,0.0,0.85,True
cf-8634,0.0,0.85,True
cf-865,0.0,0.7,True
cf-8656,0.0,0.95,True
cf-8662,1.0,0.95,True
cf-8667,0.0,0.75,True
cf-8670,0.0,0.95,True
cf-8673,0.05,0.7,True
cf-8679,0.0,0.8,True
cf-868,0.0,0.7,True
cf-8682,0.0,0.95,True
cf-8690,0.0,0.85,True
cf-8696,0.0,0.95,True
cf-8702,1.0,0.95,True
cf-8705,0.0,0.9,True
cf-8707,0.0,0.8,True
cf-8718,0.0,0.9,True
cf-8724,0.0,0.95,True
cf-8734,0.0,0.7,True
cf-8744,0.0,0.75,True
cf-8745,0.0,0.75,True
cf-8757,0.0,0.8,True
cf-876,0.0,0.7,True
cf-8762,0.0,0.95,True
cf-8765,1.0,0.95,True
cf-8772,0.0,0.95,True
cf-8775,0.0,0.7,True
cf-8776,0.05,0.7,True
cf-8781,0.0,0.85,True
cf-8782,0.0,0.8,True
cf-8783,0.0,0.85,True
cf-8793,0.05,0.8,True
cf-8796,1.0,0.95,True
cf-8798,0.05,0.75,True
cf-88,0.0,0.95,True
cf-8804,0.0,0.95,True
cf-8819,0.0,0.85,True
cf-882,0.0,0.75,True
cf-883,0.0,0.75,True
cf-8834,0.0,0.95,True
cf-8839,0.0,0.95,True
cf-8840,0.0,0.95,True
cf-8843,0.0,0.85,True
cf-8846,0.0,0.8,True
cf-8850,0.0,0.95,True
cf-8851,0.0,0.85,True
cf-8855,0.0,0.7,True
cf-8858,0.0,0.75,True
cf-8859,0.0,0.95,True
cf-8860,0.0,0.75,True
cf-8864,0.0,0.95,True
cf-8865,0.0,0.95,True
cf-8872,0.0,0.75,True
cf-8879,1.0,0.95,True
cf-888,0.0,0.95,True
cf-8886,0.0,0.95,True
cf-8894,0.0,0.95,True
cf-8898,0.0,0.95,True
cf-8901,1.0,0.95,True
cf-8921,1.0,0.95,True
cf-8923,0.0,0.7,True
cf-8927,0.0,0.95,True
cf-8930,0.0,0.75,True
cf-8937,0.0,0.7,True
cf-8942,0.0,0.95,True
cf-8943,0.05,0.95,True
cf-8947,0.05,0.7,True
cf-8970,0.0,0.95,True
cf-8972,1.0,0.95,True
cf-8974,0.0,0.95,True
cf-8982,0.0,0.75,True
cf-8989,0.0,0.95,True
cf-902,0.0,0.7,True
cf-9021,0.05,0.85,True
cf-9023,0.0,0.75,True
cf-9056,0.0,0.85,True
cf-9061,0.0,0.95,True
cf-9065,0.0,0.8,True
cf-9071,0.0,0.95,True
cf-9076,0.0,0.95,True
cf-9084,0.0,0.75,True
cf-9087,0.0,0.85,True
cf-9090,0.05,0.75,True
cf-9094,0.35,0.7,True
cf-9096,0.0,0.85,True
cf-9123,0.0,0.95,True
cf-9136,0.0,0.95,True
cf-9137,0.0,0.95,True
cf-9140,0.1,0.7,True
cf-9141,1.0,0.95,True
cf-9150,0.0,0.8,True
cf-9151,0.0,0.95,True
cf-9159,0.0,0.85,True
cf-916,0.0,0.95,True
cf-9162,0.0,0.7,True
cf-9164,0.0,0.75,True
cf-9180,0.0,0.95,True
cf-9181,0.0,0.85,True
cf-9184,0.0,0.95,True
cf-9187,0.0,0.75,True
cf-9189,0.0,0.8,True
cf-9194,0.0,0.95,True
cf-920,1.0,0.95,True
cf-9201,0.0,0.75,True
cf-9212,0.0,0.75,True
cf-9213,0.0,0.9,True
cf-9228,0.0,0.75,True
cf-9235,0.0,0.95,True
cf-9250,0.0,0.8,True
cf-9252,0.0,0.95,True
cf-9261,0.0,0.8,True
cf-9264,0.0,0.7,True
cf-9276,0.0,0.95,True
cf-9278,0.0,0.95,True
cf-928,0.0,0.95,True
cf-9280,0.0,0.8,True
cf-9283,0.0,0.75,True
cf-9286,1.0,0.95,True
cf-9288,0.0,0.85,True
cf-9292,0.0,0.8,True
cf-9302,0.0,0.95,True
cf-931,1.0,0.95,True
cf-9310,0.0,0.75,True
cf-9323,0.058823529411764705,0.75,True
cf-9336,0.0,0.7,True
cf-9347,0.0,0.95,True
cf-9353,0.0,0.7,True
cf-9355,0.0,0.95,True
cf-9356,1.0,0.95,True
cf-9359,0.0,0.95,True
cf-9363,0.0,0.8,True
cf-937,0.0,0.8,True
cf-9378,0.05,0.85,True
cf-9387,0.0,0.75,True
cf-9398,0.0,0.95,True
cf-9400,0.0,0.95,True
cf-9416,0.0,0.7,True
cf-9426,0.05,0.7,True
cf-9428,0.0,0.95,True
cf-9431,0.0,0.95,True
cf-9434,0.0,0.95,True
cf-9439,0.0,0.8,True
cf-945,0.0,0.7,True
cf-9452,1.0,0.95,True
cf-9453,0.0,0.7,True
cf-9461,0.0,0.75,True
cf-9467,0.0,0.8,True
cf-947,0.0,0.85,True
cf-9476,0.0,0.95,True
cf-9480,0.0,0.7,True
cf-9494,0.0,0.75,True
cf-9498,0.0,0.7,True
cf-9507,0.0,0.95,True
cf-9515,0.0,0.7,True
cf-9524,0.0,0.95,True
cf-9529,0.0,0.8,True
cf-9538,0.05,0.95,True
cf-954,0.15,0.7,True
cf-9546,0.0,0.7,True
cf-9553,0.0,0.95,True
cf-9559,1.0,0.95,True
cf-9576,0.0,0.75,True
cf-9589,0.0,0.8,True
cf-9606,0.05,0.8,True
cf-9613,1.05,0.95,True
cf-9617,0.0,0.75,True
cf-9619,0.1,0.75,True
cf-9626,0.0,0.75,True
cf-9629,0.0,0.8,True
cf-9632,1.0,0.95,True
cf-9643,0.0,0.95,True
cf-9647,0.0,0.85,True
cf-9650,0.1,0.7,True
cf-9660,0.0,0.8,True
cf-9664,0.0,0.7,True
cf-9670,1.0,0.95,True
cf-9674,0.2,0.8,True
cf-9675,1.0,0.95,True
cf-9691,0.0,0.95,True
cf-9694,0.0,0.95,True
cf-9695,0.0,0.7,True
cf-9701,0.0,0.95,True
cf-9707,0.0,0.95,True
cf-971,0.0,0.95,True
cf-9712,0.0,0.85,True
cf-9713,1.0,0.95,True
cf-9716,0.05,0.7,True
cf-9720,0.0,0.85,True
cf-9725,0.0,0.7,True
cf-9732,0.0,0.8,True
cf-9734,0.0,0.95,True
cf-9740,0.0,0.85,True
cf-9741,0.0,0.95,True
cf-9746,0.0,0.95,True
cf-9750,0.0,0.95,True
cf-9756,0.0,0.95,True
cf-9761,0.0,0.7,True
cf-9764,0.0,0.95,True
cf-977,1.0,0.95,True
cf-9788,0.16666666666666666,0.7,True
cf-9790,0.1,0.7,True
cf-9795,0.0,0.95,True
cf-9796,1.0,0.95,True
cf-9802,0.0,0.95,True
cf-9810,0.0,0.7,True
cf-9811,0.0,0.7,True
cf-9812,0.0,0.7,True
cf-9819,0.0,0.7,True
cf-9833,0.0,0.75,True
cf-9836,0.0,0.8,True
cf-9839,0.0,0.95,True
cf-984,1.0,0.95,True
cf-9844,0.0,0.8,True
cf-9858,0.05,0.95,True
cf-9863,0.0,0.95,True
cf-9867,0.0,0.7,True
cf-9880,0.0,0.75,True
cf-9884,0.0,0.75,True
cf-9886,1.0,0.95,True
cf-9892,0.0,0.95,True
cf-9895,0.0,0.95,True
cf-9900,0.0,0.8,True
cf-9901,0.0,0.95,True
cf-9910,1.0,0.95,True
cf-9911,0.0,0.95,True
cf-9920,0.05,0.95,True
cf-9922,0.0,0.95,True
cf-9925,1.0,0.95,True
cf-9926,0.0,0.95,True
cf-993,0.0,0.95,True
cf-9934,0.0,0.8,True
cf-9943,0.0,0.75,True
cf-9946,0.0,0.95,True
cf-9956,0.0,0.7,True
cf-9959,0.0,0.95,True
cf-9966,0.0,0.85,True
cf-997,0.0,0.95,True
cf-9977,0.0,0.7,True
cf-9978,1.0,0.95,True
cf-9979,1.0,0.95,True
cf-9998,0.0,0.8,True
